T_W1,T_W2,T_W3,T_W4
1147.96763917169,1147.96763917169,1213.07194709698,1214.31795301996
1147.96763956213,1147.96763956213,1213.06619708197,1214.30694634905
1147.9676399443,1147.9676399443,1213.06018729445,1214.2956818317
1147.96764035755,1147.96764035755,1213.053481523,1214.28332647218
1147.96764074601,1147.96764074601,1213.0467595377,1214.27119332863
1147.96764113747,1147.96764113747,1213.03966634433,1214.25859664794
1147.9676415293,1147.9676415293,1213.03223126254,1214.24561019269
1147.96764189369,1147.96764189369,1213.02489425831,1214.23301872523
1147.96764224938,1147.96764224938,1213.01732355797,1214.2202112325
1147.96764263163,1147.96764263163,1213.00898364867,1214.20627731921
1147.96764300414,1147.96764300414,1213.00045276404,1214.19221470367
1147.96764336904,1147.96764336904,1212.99172065088,1214.17800176924
1147.96764371797,1147.96764371797,1212.98296133068,1214.16392686897
1147.96764407214,1147.96764407214,1212.97373946469,1214.14926366481
1147.96764441552,1147.96764441552,1212.96439385426,1214.13457282705
1147.96764474407,1147.96764474407,1212.95502459471,1214.12001098349
1147.96764507707,1147.96764507707,1212.94516083729,1214.10481847354
1147.96764539168,1147.96764539168,1212.93534410939,1214.08984839622
1147.96764573642,1147.96764573642,1212.92444260189,1214.07335143781
1147.96764605818,1147.96764605818,1212.91377280377,1214.0573582286
1147.96764638655,1147.96764638655,1212.9025556585,1214.04066770159
1147.96764670217,1147.96764670217,1212.89134945252,1214.02413775735
1147.96764701037,1147.96764701037,1212.8799882441,1214.00751760181
1147.96764733014,1147.96764733014,1212.86784240149,1213.98986225448
1147.9676476279,1147.9676476279,1212.85605206653,1213.97286266161
1147.96764793954,1147.96764793954,1212.84340388394,1213.95472881317
1147.96764823676,1147.96764823676,1212.83086979756,1213.93689343356
1147.9676485248,1147.9676485248,1212.81826940986,1213.91907918265
1147.9676488172,1147.9676488172,1212.80511191431,1213.90058034817
1147.96764909343,1147.96764909343,1212.79219013379,1213.88253646898
1147.96764938509,1147.96764938509,1212.77819242446,1213.86308401857
1147.96764965566,1147.96764965566,1212.76469302779,1213.84444475745
1147.9676499396,1147.9676499396,1212.75021221647,1213.82453415354
1147.96765020992,1147.96765020992,1212.73593184693,1213.80501802986
1147.96765047244,1147.96765047244,1212.72159123488,1213.78551914669
1147.96765074419,1147.96765074419,1212.70639524364,1213.76494178251
1147.96765100542,1147.96765100541,1212.69129952439,1213.74460847665
1147.96765126258,1147.96765126258,1212.67598916495,1213.72407953246
1147.96765150818,1147.96765150818,1212.66084517581,1213.70387403297
1147.96765176029,1147.96765176029,1212.64493498847,1213.68271738616
1147.96765199196,1147.96765199195,1212.62962335966,1213.66245837748
1147.96765224152,1147.96765224152,1212.61300084441,1213.64054889893
1147.96765247751,1147.96765247751,1212.59668759938,1213.61912355555
1147.96765270664,1147.96765270664,1212.58026717827,1213.59764660164
1147.96765295382,1147.96765295382,1212.56242249984,1213.57438931619
1147.96765319054,1147.96765319054,1212.54478447649,1213.55147650024
1147.96765340825,1147.96765340825,1212.52795713889,1213.52971307816
1147.96765362733,1147.96765362733,1212.51052513915,1213.5072375954
1147.96765387062,1147.96765387062,1212.4910563339,1213.48220856705
1147.96765409317,1147.96765409317,1212.4726255592,1213.45860202196
1147.96765431223,1147.96765431223,1212.45398188877,1213.4348024865
1147.96765453526,1147.96765453526,1212.43460867725,1213.41013180572
1147.96765474582,1147.96765474582,1212.41574116062,1213.38619817475
1147.96765494475,1147.96765494475,1212.3972126953,1213.36276038247
1147.96765514932,1147.96765514932,1212.37784253226,1213.33832933113
1147.96765534902,1147.96765534902,1212.35836220485,1213.31382813122
1147.96765554883,1147.96765554883,1212.33840891831,1213.28879788554
1147.96765574608,1147.96765574608,1212.31820535705,1213.2635223658
1147.96765594179,1147.96765594179,1212.29768054204,1213.2379107902
1147.96765613531,1147.96765613531,1212.27688997326,1213.21203492513
1147.96765632683,1147.96765632683,1212.25582390635,1213.18588106469
1147.96765651617,1147.96765651617,1212.23449874695,1213.15947148498
1147.96765670336,1147.96765670336,1212.21291441409,1213.13280443433
1147.96765688835,1147.96765688835,1212.19107734467,1213.10588965952
1147.96765707113,1147.96765707113,1212.16898794868,1213.07872584555
1147.96765725172,1147.96765725172,1212.1466497469,1213.05131917122
1147.9676574301,1147.9676574301,1212.12406245512,1213.02366729065
1147.9676576063,1147.9676576063,1212.10122865436,1212.99577533338
1147.96765778032,1147.96765778032,1212.07814746197,1212.96764005029
1147.96765795219,1147.96765795219,1212.05482118446,1212.93926637378
1147.96765812192,1147.96765812192,1212.03124851841,1212.91065037305
1147.96765828954,1147.96765828954,1212.00743176262,1212.88179712858
1147.96765845505,1147.96765845505,1211.98336929785,1212.85270215398
1147.9676586185,1147.9676586185,1211.95906353849,1212.82337084061
1147.9676587799,1147.9676587799,1211.93451259572,1212.79379819738
1147.96765893927,1147.96765893927,1211.90971906429,1212.76399001528
1147.96765909664,1147.96765909664,1211.88468079879,1212.73394080702
1147.96765925203,1147.96765925203,1211.85940061386,1212.70365682032
1147.96765940547,1147.96765940547,1211.8338761032,1212.67313205831
1147.96765955698,1147.96765955698,1211.80811032998,1212.64237326899
1147.96765970658,1147.96765970658,1211.78210061395,1212.61137392138
1147.9676598543,1147.9676598543,1211.75585029107,1212.58014130205
1147.96766000015,1147.96766000015,1211.72935638936,1212.54866831551
1147.96766014418,1147.96766014418,1211.70262254052,1212.51696282359
1147.96766028639,1147.96766028639,1211.67564546034,1212.48501713235
1147.9676604268,1147.9676604268,1211.64842909922,1212.45283971587
1147.96766056545,1147.96766056545,1211.62096983841,1212.42042224542
1147.96766070236,1147.96766070236,1211.59327197067,1212.38777384527
1147.96766083754,1147.96766083754,1211.5653315189,1212.35488551366
1147.96766097101,1147.96766097101,1211.53715314291,1212.3217670644
1147.96766110281,1147.96766110281,1211.50873248211,1212.28840878268
1147.96766123295,1147.96766123295,1211.48007458921,1212.25482121272
1147.96766136144,1147.96766136144,1211.4511746937,1212.22099388501
1147.96766148832,1147.96766148832,1211.42203826829,1212.1869381167
1147.9676616136,1147.9676616136,1211.39266010482,1212.15264264017
1147.9676617373,1147.9676617373,1211.36304612444,1212.11811958976
1147.96766185945,1147.96766185945,1211.33319065224,1212.08335685462
1147.96766198005,1147.96766198005,1211.30310008755,1212.0483674323
1147.96766209914,1147.96766209914,1211.27276825835,1212.01313832184
1147.96766221673,1147.96766221673,1211.24220207328,1211.97768343175
1147.96766233283,1147.96766233283,1211.21139483138,1211.9419888223
1147.96766244748,1147.96766244748,1211.18035398315,1211.90606936261
1147.96766256068,1147.96766256068,1211.14907226549,1211.86991012365
1147.96766267245,1147.96766267245,1211.11755770473,1211.83352698661
1147.96766278282,1147.96766278282,1211.08580244094,1211.79690398081
1147.96766289179,1147.96766289179,1211.05381511178,1211.76005805284
1147.96766299939,1147.9676629994,1211.02158722428,1211.72297213611
1147.96766310564,1147.96766310564,1210.98912806447,1211.68566429792
1147.96766321055,1147.96766321055,1210.95642846857,1211.64811631949
1147.96766331414,1147.96766331414,1210.92349840953,1211.61034744613
1147.96766341642,1147.96766341643,1210.8903280135,1211.57233824865
1147.96766351742,1147.96766351742,1210.85692798051,1211.53410920963
1147.96766361714,1147.96766361714,1210.82328768567,1211.49563962924
1147.96766371561,1147.96766371561,1210.7894185979,1211.45695128862
1147.96766381284,1147.96766381284,1210.7553092987,1211.41802215502
1147.96766390884,1147.96766390884,1210.72097206935,1211.37887537154
1147.96766400364,1147.96766400364,1210.6863946535,1211.33948750807
1147.96766409723,1147.96766409723,1210.65159018991,1211.2998831352
1147.96766418966,1147.96766418966,1210.6165455384,1211.26003735894
1147.96766428091,1147.96766428091,1210.58127474214,1211.21997624502
1147.96766437102,1147.96766437102,1210.54576372935,1211.17967336684
1147.96766445999,1147.96766445999,1210.51002749632,1211.13915635514
1147.96766454784,1147.96766454784,1210.47405099013,1211.0983971798
1147.96766463459,1147.96766463459,1210.43785021068,1211.05742510865
1147.96766472024,1147.96766472024,1210.40140907251,1211.01621043488
1147.96766480482,1147.96766480482,1210.3647446315,1210.97478413772
1147.96766488833,1147.96766488833,1210.32783971641,1210.93311475825
1147.96766497078,1147.96766497078,1210.29071249332,1210.89123506377
1147.9676650522,1147.9676650522,1210.25334465009,1210.84911176546
1147.9676651326,1147.9676651326,1210.21575551914,1210.80677949764
1147.96766521198,1147.96766521198,1210.17792559031,1210.76420306152
1147.96766529036,1147.96766529036,1210.13987542051,1210.72141903975
1147.96766536775,1147.96766536775,1210.10158424249,1210.67839024109
1147.96766544417,1147.96766544417,1210.06307389777,1210.63515528025
1147.96766551963,1147.96766551963,1210.02432230089,1210.5916748886
1147.96766559413,1147.96766559413,1209.98535264014,1210.54798979913
1147.9676656677,1147.9676656677,1209.94614144872,1210.50405857845
1147.96766574034,1147.96766574034,1209.90671332592,1210.45992416645
1147.96766581207,1147.96766581207,1209.86704335834,1210.4155428751
1147.96766588289,1147.96766588289,1209.82715762262,1210.37095994241
1147.96766595282,1147.96766595282,1209.78702969139,1210.32612933327
1147.96766602187,1147.96766602187,1209.7466871871,1210.2810986775
1147.96766609005,1147.96766609005,1209.70610209892,1210.235819498
1147.96766615738,1147.96766615738,1209.66530366574,1210.19034191266
1147.96766622385,1147.96766622385,1209.62426222154,1210.14461490485
1147.96766628949,1147.96766628949,1209.58300869454,1210.09869117943
1147.9676663543,1147.9676663543,1209.54151168957,1210.05251708001
1147.96766641829,1147.96766641829,1209.49980389928,1210.006148
1147.96766648148,1147.96766648148,1209.45785212315,1209.95952754042
1147.96766654387,1147.96766654387,1209.41569089567,1209.91271388743
1147.96766660548,1147.96766660548,1209.3732851324,1209.8656477939
1147.96766666631,1147.96766666631,1209.33067128943,1209.8183903457
1147.96766672637,1147.96766672637,1209.28781231755,1209.77087933927
1147.96766678568,1147.96766678568,1209.24474667647,1209.72317886989
1147.96766684424,1147.96766684424,1209.201435269,1209.67522366648
1147.96766690206,1147.96766690206,1209.15791864299,1209.62708094623
1147.96766695916,1147.96766695916,1209.11415556756,1209.57868225672
1147.96766701554,1147.96766701554,1209.07018876558,1209.5300980523
1147.9676670712,1147.9676670712,1209.02597478445,1209.48125658253
1147.96766712617,1147.96766712617,1208.9815586114,1209.43223165706
1147.96766718044,1147.96766718044,1208.9368944815,1209.3829481079
1147.96766723403,1147.96766723403,1208.89202973824,1209.33348707716
1147.96766728694,1147.96766728694,1208.84691621124,1209.28382580564
1147.96766733919,1147.96766733919,1208.80160369464,1209.23410339832
1147.96766739078,1147.96766739078,1208.756041517,1209.18426795305
1147.96766744172,1147.96766744172,1208.71028202005,1209.13442727097
1147.96766749202,1147.96766749202,1208.66427193305,1209.08451073637
1147.96766754168,1147.96766754168,1208.61806624488,1209.03461688391
1147.96766759072,1147.96766759072,1208.57160898469,1208.98466390136
1147.96766763915,1147.96766763915,1208.52495789066,1208.93474761127
1147.96766768696,1147.96766768696,1208.47805418835,1208.88477906238
1147.96766773417,1147.96766773417,1208.43095847011,1208.83485446096
1147.96766778078,1147.96766778078,1208.38360905172,1208.78487976511
1147.96766782681,1147.96766782681,1208.33606948725,1208.73495306786
1147.96766787226,1147.96766787226,1208.28827507383,1208.6849762206
1147.96766791714,1147.96766791714,1208.24029243752,1208.63504994581
1147.96766796145,1147.96766796145,1208.19205374516,1208.58507243634
1147.9676680052,1147.9676680052,1208.14362880787,1208.53514742071
1147.9676680484,1147.9676680484,1208.09494654776,1208.48516961868
1147.96766809106,1147.96766809106,1208.04608007686,1208.43524596594
1147.96766813318,1147.96766813318,1207.99695495531,1208.38526776819
1147.96766817477,1147.96766817477,1207.94764771473,1208.33534528612
1147.96766821584,1147.96766821584,1207.89808486037,1208.28536641076
1147.96766825639,1147.96766825639,1207.84840131653,1208.2354448066
1147.96766829643,1147.96766829643,1207.79857376181,1208.18546492179
1147.96766833596,1147.96766833596,1207.74871617618,1208.1355438855
1147.967668375,1147.967668375,1207.69876699505,1208.08556266251
1147.96766841354,1147.96766841354,1207.6488284729,1208.03564189946
1147.9676684516,1147.9676684516,1207.59882321038,1207.9856590319
1147.96766848918,1147.96766848918,1207.54884878632,1207.93573827332
1147.96766852629,1147.96766852629,1207.49881864912,1207.88575348212
1147.96766856293,1147.96766856293,1207.44882960264,1207.83583248647
1147.9676685991,1147.9676685991,1207.39878907475,1207.78584551907
1147.96766863483,1147.96766863483,1207.34879513032,1207.73592407009
1147.9676686701,1147.9676686701,1207.29875065928,1207.68593469785
1147.96766870493,1147.96766870493,1207.24875602337,1207.63601260161
1147.96766873932,1147.96766873932,1207.19871026321,1207.58602061686
1147.96766877327,1147.96766877327,1207.14871656524,1207.53609769889
1147.9676688068,1147.9676688068,1207.09867042397,1207.48610291213
1147.96766883991,1147.96766883991,1207.04867812706,1207.43617901489
1147.9676688726,1147.9676688726,1206.9986317397,1207.38618125248
1147.96766890487,1147.96766890487,1206.94864080525,1207.33625623313
1147.96766893675,1147.96766893675,1206.8985939872,1207.28625533531
1147.96766896822,1147.96766896822,1206.84860418081,1207.23632906398
1147.96766899929,1147.96766899929,1206.79855663341,1207.18632488319
1147.96766902997,1147.96766902997,1206.74856766091,1207.13639724144
1147.96766906027,1147.96766906027,1206.69851906072,1207.086389641
1147.96766909018,1147.96766909018,1206.64853062552,1207.0364605206
1147.96766911972,1147.96766911972,1206.59848066032,1206.98644937353
1147.96766914889,1147.96766914889,1206.54849248508,1206.93651867535
1147.96766917768,1147.96766917768,1206.4984408663,1206.88650386341
1147.96766920612,1147.96766920612,1206.44845269919,1206.83657149659
1147.9676692342,1147.9676692342,1206.39839916427,1206.78655290944
1147.96766926192,1147.96766926192,1206.34841077899,1206.73661879057
1147.9676692893,1147.9676692893,1206.29835508998,1206.68659632508
1147.96766931633,1147.96766931633,1206.24836628349,1206.63666037756
1147.96766934301,1147.96766934301,1206.19830822438,1206.58663393714
1147.96766936937,1147.96766936937,1206.14831881417,1206.53669609061
1147.96766939539,1147.96766939539,1206.09825818823,1206.48666558472
1147.96766942108,1147.96766942108,1206.04826800966,1206.43672577451
1147.96766944645,1147.96766944645,1205.9982046369,1206.38669111815
1147.9676694715,1147.9676694715,1205.94821354095,1206.33674928487
1147.96766949624,1147.96766949624,1205.89814725605,1206.28671039818
1147.96766952066,1147.96766952066,1205.84815510734,1206.23676648729
1147.96766954478,1147.96766954478,1205.79808575785,1206.18672329513
1147.96766956859,1147.96766956859,1205.74809243305,1206.13677725662
1147.9676695921,1147.9676695921,1205.69801987791,1206.08672968827
1147.96766961532,1147.96766961532,1205.64802526438,1206.0367814763
1147.96766963824,1147.96766963824,1205.59794937271,1205.98672946513
1147.96766966088,1147.96766966088,1205.54795336736,1205.93677903774
1147.96766968323,1147.96766968323,1205.49787401739,1205.88672252095
1147.9676697053,1147.9676697053,1205.4478765257,1205.83676983982
1147.96766972709,1147.96766972709,1205.39779360387,1205.78670875816
1147.96766974861,1147.96766974861,1205.34779453911,1205.73675378833
1147.96766976985,1147.96766976985,1205.29770793934,1205.6866880859
1147.96766979083,1147.96766979083,1205.24770722183,1205.6367307956
1147.96766981154,1147.96766981154,1205.19761684483,1205.58666041959
1147.96766983199,1147.96766983199,1205.14761440134,1205.53670077998
1147.96766985219,1147.96766985219,1205.09752015405,1205.48662568054
1147.96766987213,1147.96766987213,1205.04751591724,1205.43666366556
1147.96766989182,1147.96766989182,1204.99741771233,1205.38658379555
1147.96766991126,1147.96766991126,1204.94741162032,1205.33661938173
1147.96766993046,1147.96766993046,1204.89730937574,1205.2865346966
1147.96766994941,1147.96766994941,1204.84730137163,1205.23656786289
1147.96766996813,1147.96766996813,1204.79719501022,1205.18647832052
1147.96766998661,1147.96766998661,1204.74718504175,1205.13650904815
1147.96767000486,1147.96767000486,1204.69707449086,1205.08641460867
1147.96767002288,1147.96767002288,1204.6470625101,1205.03644288103
1147.96767004067,1147.96767004067,1204.59694770128,1204.98634350671
1147.96767005824,1147.96767005824,1204.54693366427,1204.93636930919
1147.96767007558,1147.96767007558,1204.496814533,1204.88626496432
1147.96767009271,1147.96767009271,1204.44679839951,1204.83628828419
1147.96767010962,1147.96767010962,1204.39667488493,1204.78617893497
1147.96767012632,1147.96767012632,1204.3466566182,1204.73619976128
1147.96767014281,1147.96767014281,1204.29652866283,1204.68608537566
1147.96767015909,1147.96767015909,1204.24650822934,1204.63610369914
1147.96767017516,1147.96767017516,1204.19637577893,1204.58598424677
1147.96767019104,1147.96767019104,1204.14635314817,1204.5360000597
1147.96767020671,1147.96767020671,1204.09621615146,1204.48587551181
1147.96767022219,1147.96767022219,1204.04619129577,1204.43588880796
1147.96767023747,1147.96767023747,1203.99604970427,1204.38575913729
1147.96767025256,1147.96767025256,1203.94602259866,1204.3357699118
1147.96767026745,1147.96767026745,1203.89587636653,1204.28563509248
1147.96767028217,1147.96767028217,1203.84584698847,1204.23564334181
1147.96767029669,1147.96767029669,1203.79569607236,1204.1855033493
1147.96767031103,1147.96767031103,1203.74566440167,1204.13550907113
1147.9676703252,1147.9676703252,1203.69550876052,1204.08536388216
1147.96767033918,1147.96767033918,1203.64547477921,1204.03536707532
1147.96767035299,1147.96767035299,1203.59531437417,1203.98521666779
1147.96767036662,1147.96767036662,1203.54527806631,1203.9352173322
1147.96767038008,1147.96767038008,1203.49511286056,1203.88506168513
1147.96767039338,1147.96767039338,1203.44507421215,1203.83505982174
1147.9676704065,1147.9676704065,1203.39512096273,1203.78511590023
1147.96767042009,1147.96767042009,1203.34301896178,1203.73293117459
1147.96767043345,1147.96767043345,1203.29252207036,1203.68243574309
1147.96767044649,1147.96767044649,1203.24484775651,1203.63482401685
1147.96767045895,1147.96767045895,1203.19958276646,1203.58956665863
1147.96767047143,1147.96767047143,1203.15578746898,1203.54584092454
1147.96767048386,1147.96767048386,1203.11291690325,1203.50297185142
1147.96767049597,1147.96767049597,1203.07259406249,1203.46269009646
1147.96767050794,1147.96767050794,1203.03398251117,1203.4241107952
1147.96767051972,1147.96767051972,1202.99732346341,1203.38748437308
1147.96767053135,1147.96767053135,1202.96250527279,1203.35269782209
1147.96767054282,1147.96767054282,1202.9295781864,1203.31980139201
1147.96767055413,1147.96767055413,1202.89851453228,1203.28876777718
1147.9676705653,1147.9676705653,1202.86932532682,1203.2596077735
1147.96767057633,1147.96767057633,1202.84200293147,1203.23231393214
1147.96767058721,1147.96767058721,1202.81654928189,1203.20688811334
1147.96767059796,1147.96767059796,1202.79296205376,1203.18332805063
1147.96767060853,1147.96767060853,1202.77122197728,1203.16161179272
1147.96767061918,1147.96767061918,1202.75103026838,1203.14144725366
1147.96767062955,1147.96767062956,1202.73302223765,1203.12346220182
1147.96767063979,1147.96767063979,1202.71687131244,1203.10733465594
1147.96767064964,1147.96767064965,1202.7032476543,1203.09373951668
1147.96767065952,1147.96767065952,1202.69085873116,1203.08136736988
1147.96767066928,1147.96767066928,1202.68039584928,1203.07093588278
1147.96767067845,1147.96767067845,1202.671645736,1203.06220725372
1147.96767068778,1147.96767068778,1202.66289707916,1203.05347155251
1147.96767069664,1147.96767069664,1202.65518774508,1203.04580616739
1147.96767070635,1147.96767070635,1202.64661914587,1203.03722501336
1147.96767071544,1147.96767071544,1202.63881141159,1203.02942104282
1147.9676707248,1147.9676707248,1202.63072367777,1203.0213386672
1147.96767073319,1147.96767073319,1202.62362442358,1203.01425897284
1147.96767074173,1147.96767074173,1202.61634831729,1203.00701728633
1147.96767075112,1147.96767075112,1202.60806927876,1202.99871804031
1147.96767075963,1147.96767075963,1202.60059549236,1202.9912489572
1147.96767076777,1147.96767076777,1202.59339433051,1202.98407058814
1147.96767077608,1147.96767077608,1202.58593415908,1202.97662048303
1147.9676707842,1147.9676707842,1202.5785083196,1202.96920211435
1147.96767079231,1147.96767079231,1202.57099813869,1202.96170016685
1147.96767080032,1147.96767080032,1202.56346947275,1202.95417774013
1147.96767080825,1147.96767080825,1202.55591001731,1202.94662564132
1147.9676708161,1147.9676708161,1202.54832508148,1202.93904629773
1147.96767082386,1147.96767082386,1202.54072615242,1202.931454217
1147.96767083154,1147.96767083154,1202.53310443245,1202.92383770944
1147.96767083912,1147.96767083912,1202.52547540127,1202.91621521895
1147.96767084661,1147.96767084661,1202.51782657676,1202.90857135566
1147.96767085401,1147.96767085401,1202.51017380479,1202.90092491468
1147.96767086133,1147.96767086133,1202.50250338192,1202.89325926699
1147.96767086855,1147.96767086855,1202.49483099885,1202.88559305347
1147.96767087569,1147.96767087569,1202.48714241732,1202.87790909511
1147.96767088273,1147.96767088273,1202.47945318643,1202.87022589744
1147.96767088969,1147.96767088969,1202.4717487725,1202.86252597359
1147.96767089656,1147.96767089656,1202.46404465104,1202.85482776339
1147.96767090335,1147.96767090335,1202.4563260963,1202.84711357735
1147.96767091005,1147.96767091005,1202.44860855949,1202.83940183922
1147.96767091667,1147.96767091667,1202.44087717444,1202.83167470977
1147.9676709232,1147.9676709232,1202.43314739755,1202.82395062603
1147.96767092965,1147.96767092965,1202.42540425044,1202.81621162799
1147.96767093602,1147.96767093602,1202.41766321151,1202.80847618256
1147.96767094231,1147.96767094231,1202.40990920663,1202.80072622591
1147.96767094852,1147.96767094852,1202.4021577458,1202.79298026417
1147.96767095466,1147.96767095466,1202.39439366937,1202.78522014027
1147.96767096071,1147.96767096071,1202.38663252448,1202.77746440489
1147.96767096669,1147.96767096669,1202.37885907271,1202.76969481473
1147.9676709726,1147.9676709726,1202.37108890175,1202.76192996818
1147.96767097843,1147.96767097843,1202.36330669912,1202.75415154072
1147.96767098419,1147.96767098419,1202.3555280952,1202.74637818035
1147.96767098987,1147.96767098987,1202.34773770698,1202.73859148506
1147.96767099548,1147.96767099548,1202.33995120892,1202.73081015367
1147.96767100103,1147.96767100103,1202.33215315025,1202.72301570965
1147.9676710065,1147.9676710065,1202.32435925044,1202.71522690339
1147.9676710119,1147.9676710119,1202.31655399324,1202.7074251863
1147.96767101724,1147.96767101724,1202.30875314381,1202.69962936084
1147.96767102251,1147.96767102251,1202.30094112226,1202.69182080837
1147.96767102771,1147.96767102771,1202.29313373991,1202.68401838376
1147.96767103285,1147.96767103284,1202.28531535485,1202.67620340008
1147.96767103792,1147.96767103792,1202.2775018249,1202.66839476481
1147.96767104292,1147.96767104292,1202.26967744753,1202.66057372425
1147.96767104787,1147.96767104787,1202.26185812727,1202.65275923859
1147.96767105275,1147.96767105275,1202.2540281022,1202.64493248872
1147.96767105757,1147.96767105757,1202.24620332374,1202.6371124876
1147.96767106233,1147.96767106233,1202.23836797161,1202.62928035188
1147.96767106703,1147.96767106703,1202.23053804428,1202.62145514729
1147.96767107168,1147.96767107167,1202.22269766405,1202.6136179273
1147.96767107626,1147.96767107626,1202.21486287647,1202.60578781041
1147.96767108078,1147.96767108078,1202.20722465183,1202.59815287996
1147.96767108554,1147.96767108554,1202.19939520516,1202.59030974519
1147.96767109017,1147.96767109017,1202.19319047688,1202.58411433546
1147.96767109452,1147.96767109452,1202.1885828019,1202.57950829424
1147.96767109899,1147.96767109899,1202.18529174325,1202.576232357
1147.96767110326,1147.96767110326,1202.1840787517,1202.57503220598
1147.96767110723,1147.96767110723,1202.1845266123,1202.57548489811
1147.96767111131,1147.96767111131,1202.18665756856,1202.57763602974
1147.96767111531,1147.96767111531,1202.19055572062,1202.58155281416
1147.96767111929,1147.96767111929,1202.19623035544,1202.58724756559
1147.96767112337,1147.96767112337,1202.20359483858,1202.59461607818
1147.96767112747,1147.96767112747,1202.2132273553,1202.60425196276
1147.96767113144,1147.96767113144,1202.22449482661,1202.61553672161
1147.96767113522,1147.96767113522,1202.23756084653,1202.62860478728
1147.96767113902,1147.96767113902,1202.25242910719,1202.64350131634
1147.96767114282,1147.96767114282,1202.26880762904,1202.65987039679
1147.96767114628,1147.96767114628,1202.2849867072,1202.67603139621
1147.96767114997,1147.96767114997,1202.30275669573,1202.6938236947
1147.96767115354,1147.96767115354,1202.32096331818,1202.71205607221
1147.96767115719,1147.96767115719,1202.33972625437,1202.73082089934
1147.96767116051,1147.96767116051,1202.35721054071,1202.7482676637
1147.96767116406,1147.96767116406,1202.37623229584,1202.76731385963
1147.96767116738,1147.96767116738,1202.39458805425,1202.78567891909
1147.96767117066,1147.96767117066,1202.41252058393,1202.80354703925
1147.96767117426,1147.96767117426,1202.43306923239,1202.82416373199
1147.96767117742,1147.96767117742,1202.45101084944,1202.8420978442
1147.9676711806,1147.9676711806,1202.46921575424,1202.86025191184
1147.96767118397,1147.96767118397,1202.48894761941,1202.88002181841
1147.96767118722,1147.96767118722,1202.50841723415,1202.89951705985
1147.96767119027,1147.96767119027,1202.5265141613,1202.91758461605
1147.96767119325,1147.96767119325,1202.54442555987,1202.93544939793
1147.96767119645,1147.96767119645,1202.56411547081,1202.95517336325
1147.96767119952,1147.96767119952,1202.58342213682,1202.97450565889
1147.96767120238,1147.96767120238,1202.60120297468,1202.99225267053
1147.96767120521,1147.96767120521,1202.61909015982,1203.01008741992
1147.96767120832,1147.96767120832,1202.63935260251,1203.03040437769
1147.96767121101,1147.96767121101,1202.65689804845,1203.04793779585
1147.96767121378,1147.96767121378,1202.67501650084,1203.06599814349
1147.96767121677,1147.96767121677,1202.69522797537,1203.08626620573
1147.96767121935,1147.96767121935,1202.71269015225,1203.10371360125
1147.96767122202,1147.96767122202,1202.7308161286,1203.12177889186
1147.96767122493,1147.96767122493,1202.75121508715,1203.14223776411
1147.96767122755,1147.96767122755,1202.76960957731,1203.16063179865
1147.96767123008,1147.96767123008,1202.78748785385,1203.17846618257
1147.96767123268,1147.96767123268,1202.80610543401,1203.1970912993
1147.96767123529,1147.96767123529,1202.825333783,1203.21633994042
1147.96767123786,1147.96767123786,1202.84416531746,1203.23515899306
1147.96767124037,1147.96767124037,1202.86301072143,1203.25400607493
1147.96767124292,1147.96767124292,1202.88233742302,1203.2733421083
1147.96767124526,1147.96767124526,1202.90016041062,1203.29113956816
1147.96767124756,1147.96767124756,1202.91790554988,1203.3088381415
1147.96767125003,1147.96767125003,1202.93731367347,1203.32827512976
1147.96767125243,1147.96767125243,1202.95657636525,1203.34756100121
1147.96767125475,1147.96767125475,1202.97510757804,1203.36607244354
1147.96767125689,1147.96767125689,1202.99257752786,1203.38350793407
1147.96767125912,1147.96767125912,1203.0108888262,1203.4018004211
1147.96767126128,1147.96767126128,1203.02903563966,1203.41994227602
1147.96767126345,1147.96767126345,1203.04740886889,1203.43830355701
1147.96767126559,1147.96767126559,1203.06580333406,1203.4566943486
1147.96767126771,1147.96767126771,1203.08424946385,1203.47513072774
1147.96767126981,1147.96767126981,1203.10274171764,1203.49362013382
1147.96767127188,1147.96767127188,1203.12123418272,1203.51210372792
1147.96767127394,1147.96767127394,1203.13976721922,1203.530634307
1147.96767127596,1147.96767127596,1203.15828252442,1203.54914107782
1147.96767127797,1147.96767127797,1203.17683185927,1203.56768810729
1147.96767127995,1147.96767127995,1203.19535620786,1203.58620403714
1147.9676712819,1147.9676712819,1203.21391051478,1203.60475607421
1147.96767128384,1147.96767128384,1203.2324367128,1203.62327388021
1147.96767128575,1147.96767128575,1203.25099065475,1203.64182553638
1147.96767128763,1147.96767128763,1203.26951518347,1203.66034166559
1147.96767128949,1147.96767128949,1203.28806629576,1203.6788904559
1147.96767129133,1147.96767129133,1203.30658754233,1203.69740328379
1147.96767129315,1147.96767129315,1203.32513475866,1203.71594813546
1147.96767129494,1147.96767129494,1203.34365206319,1203.73445699942
1147.96767129671,1147.96767129671,1203.36219499454,1203.75299752254
1147.96767129846,1147.96767129846,1203.38070816024,1203.77150222635
1147.96767130019,1147.96767130019,1203.39924673931,1203.79003835476
1147.96767130189,1147.96767130189,1203.41775578696,1203.80853892074
1147.96767130357,1147.96767130357,1203.43629009372,1203.82707073607
1147.96767130524,1147.96767130524,1203.45479514093,1203.84556728351
1147.96767130688,1147.96767130688,1203.47332531804,1203.86409493005
