T_W1,T_W2,T_W3,T_W4
1249.76059966506,1147.96716354808,1147.9671635481,1147.9671635481
1249.87041796135,1147.96716998067,1147.96716998068,1147.96716998068
1249.97986398573,1147.96717633122,1147.96717633124,1147.96717633124
1250.08893847637,1147.96718260079,1147.96718260081,1147.96718260081
1250.19764217079,1147.96718879044,1147.96718879046,1147.96718879046
1250.30597580583,1147.9671949012,1147.96719490122,1147.96719490122
1250.41394011758,1147.96720093409,1147.96720093411,1147.96720093411
1250.52153584134,1147.96720689011,1147.96720689013,1147.96720689013
1250.62876371157,1147.96721277025,1147.96721277027,1147.96721277027
1250.73562446183,1147.96721857551,1147.96721857553,1147.96721857553
1250.84211882477,1147.96722430684,1147.96722430685,1147.96722430685
1250.94824753206,1147.96722996519,1147.96722996521,1147.96722996521
1251.05401131438,1147.96723555152,1147.96723555154,1147.96723555154
1251.15941090137,1147.96724106675,1147.96724106676,1147.96724106676
1251.26444702161,1147.96724651179,1147.9672465118,1147.9672465118
1251.36912040261,1147.96725188755,1147.96725188756,1147.96725188756
1251.47343177076,1147.96725719492,1147.96725719493,1147.96725719493
1251.57738185132,1147.96726243478,1147.9672624348,1147.9672624348
1251.68338797551,1147.96726792404,1147.96726792405,1147.96726792405
1251.78970107922,1147.9672730437,1147.96727304372,1147.96727304372
1251.89111547818,1147.9672779797,1147.96727797972,1147.96727797972
1251.99286611086,1147.9672829251,1147.96728292513,1147.96728292513
1252.0933808743,1147.96728765104,1147.96728765107,1147.96728765107
1252.1947358655,1147.96729245067,1147.96729245069,1147.96729245069
1252.29522535051,1147.9672971447,1147.96729714471,1147.96729714471
1252.39609970234,1147.96730182836,1147.96730182837,1147.96730182837
1252.49658900662,1147.96730645084,1147.96730645085,1147.96730645085
1252.59689540807,1147.96731103199,1147.967311032,1147.967311032
1252.69687358488,1147.96731555983,1147.96731555984,1147.96731555984
1252.79653785083,1147.96732003797,1147.96732003798,1147.96732003798
1252.8958666885,1147.96732446345,1147.96732446345,1147.96732446345
1252.99484684871,1147.96732883684,1147.96732883685,1147.96732883685
1253.09348778666,1147.96733315751,1147.96733315751,1147.96733315751
1253.19176954288,1147.96733742566,1147.96733742566,1147.96733742566
1253.28971360011,1147.96734164136,1147.96734164136,1147.96734164136
1253.38729439138,1147.96734580492,1147.96734580492,1147.96734580492
1253.48454157739,1147.96734991667,1147.96734991668,1147.96734991668
1253.58142291231,1147.96735397706,1147.96735397706,1147.96735397706
1253.67797581342,1147.96735798653,1147.96735798653,1147.96735798653
1253.77416037095,1147.96736194561,1147.96736194561,1147.96736194561
1253.87002218237,1147.96736585482,1147.96736585482,1147.96736585482
1253.96551286782,1147.96736971472,1147.96736971472,1147.96736971472
1254.06068683834,1147.96737352586,1147.96737352586,1147.96737352586
1254.1554865289,1147.96737728883,1147.96737728883,1147.96737728883
1254.24997583709,1147.9673810042,1147.9673810042,1147.9673810042
1254.3440873402,1147.96738467254,1147.96738467254,1147.96738467254
1254.43789508824,1147.96738829444,1147.96738829444,1147.96738829444
1254.53132115303,1147.96739187047,1147.96739187048,1147.96739187048
1254.62445038377,1147.96739540121,1147.96739540121,1147.96739540121
1254.71719371863,1147.96739888722,1147.96739888722,1147.96739888722
1254.80964743159,1147.96740232906,1147.96740232906,1147.96740232906
1254.90171071725,1147.9674057273,1147.9674057273,1147.9674057273
1254.99349187942,1147.96740908249,1147.96740908249,1147.96740908249
1255.08487777725,1147.96741239517,1147.96741239517,1147.96741239517
1255.17598932966,1147.96741566588,1147.96741566588,1147.96741566588
1255.26670048646,1147.96741889517,1147.96741889517,1147.96741889517
1255.35714534809,1147.96742208354,1147.96742208354,1147.96742208354
1255.44718439888,1147.96742523153,1147.96742523153,1147.96742523153
1255.53696546902,1147.96742833966,1147.96742833966,1147.96742833966
1255.62633503866,1147.96743140842,1147.96743140842,1147.96743140842
1255.71545519835,1147.96743443832,1147.96743443832,1147.96743443832
1255.80415790249,1147.96743742986,1147.96743742986,1147.96743742986
1255.8926200155,1147.96744038352,1147.96744038352,1147.96744038352
1255.98065846127,1147.96744329979,1147.96744329979,1147.96744329979
1256.06846537479,1147.96744617914,1147.96744617914,1147.96744617914
1256.15584216119,1147.96744902205,1147.96744902205,1147.96744902205
1256.24299670639,1147.96745182898,1147.96745182898,1147.96745182898
1256.32971442461,1147.96745460038,1147.96745460038,1147.96745460038
1256.41621941709,1147.96745733671,1147.96745733671,1147.96745733671
1256.50228065082,1147.96746003842,1147.96746003842,1147.96746003842
1256.58813889095,1147.96746270595,1147.96746270595,1147.96746270595
1256.67354621655,1147.96746533973,1147.96746533973,1147.96746533973
1256.75876048987,1147.96746794018,1147.96746794018,1147.96746794018
1256.8435164766,1147.96747050775,1147.96747050775,1147.96747050775
1256.92808955404,1147.96747304284,1147.96747304284,1147.96747304284
1257.01219676424,1147.96747554586,1147.96747554586,1147.96747554586
1257.09613140248,1147.96747801723,1147.96747801723,1147.96747801723
1257.1795923917,1147.96748045735,1147.96748045735,1147.96748045735
1257.26289133336,1147.96748286661,1147.96748286661,1147.96748286661
1257.34570865057,1147.96748524541,1147.96748524541,1147.96748524541
1257.42837462447,1147.96748759414,1147.96748759414,1147.96748759414
1257.51055081217,1147.96748991317,1147.96748991317,1147.96748991317
1257.59258653355,1147.96749220288,1147.96749220288,1147.96749220288
1257.67412412793,1147.96749446366,1147.96749446366,1147.96749446366
1257.75553229864,1147.96749669585,1147.96749669585,1147.96749669585
1257.83643382971,1147.96749889983,1147.96749889983,1147.96749889983
1257.91721713843,1147.96750107596,1147.96750107596,1147.96750107596
1257.99748513016,1147.96750322459,1147.96750322459,1147.96750322459
1258.07764625252,1147.96750534606,1147.96750534606,1147.96750534606
1258.15728322298,1147.96750744073,1147.96750744073,1147.96750744073
1258.23682482179,1147.96750950893,1147.96750950893,1147.96750950893
1258.31583328324,1147.967511551,1147.967511551,1147.967511551
1258.39475800861,1147.96751356727,1147.96751356727,1147.96751356727
1258.47314046768,1147.96751555807,1147.96751555807,1147.96751555807
1258.55145095718,1147.96751752372,1147.96751752372,1147.96751752372
1258.62920991492,1147.96751946454,1147.96751946454,1147.96751946454
1258.70690879371,1147.96752138084,1147.96752138084,1147.96752138084
1258.78404674578,1147.96752327294,1147.96752327294,1147.96752327294
1258.86113662675,1147.96752514115,1147.96752514115,1147.96752514115
1258.93765606347,1147.96752698575,1147.96752698575,1147.96752698575
1259.01413954736,1147.96752880707,1147.96752880707,1147.96752880707
1259.09004295386,1147.96753060538,1147.96753060538,1147.96753060538
1259.16592262939,1147.96753238098,1147.96753238098,1147.96753238098
1259.24121248569,1147.96753413417,1147.96753413417,1147.96753413417
1259.31649092964,1147.96753586521,1147.96753586521,1147.96753586521
1259.39116971077,1147.96753757441,1147.96753757441,1147.96753757441
1259.46584948811,1147.96753926202,1147.96753926202,1147.96753926202
1259.53991966421,1147.96754092832,1147.96754092832,1147.96754092832
1259.6140033282,1147.96754257359,1147.96754257359,1147.96754257359
1259.6874673646,1147.96754419809,1147.96754419809,1147.96754419809
1259.76095745686,1147.96754580209,1147.96754580209,1147.96754580209
1259.83381781419,1147.96754738583,1147.96754738583,1147.96754738583
1259.90671686481,1147.96754894959,1147.96754894959,1147.96754894959
1259.97897599906,1147.96755049361,1147.96755049361,1147.96755049361
1260.0512865267,1147.96755201814,1147.96755201814,1147.96755201814
1260.12294688932,1147.96755352343,1147.96755352343,1147.96755352343
1260.19467140125,1147.96755500972,1147.96755500972,1147.96755500972
1260.26573543924,1147.96755647726,1147.96755647726,1147.96755647726
1260.33687643145,1147.96755792627,1147.96755792627,1147.96755792627
1260.40734658741,1147.967559357,1147.967559357,1147.967559357
1260.47790654467,1147.96756076968,1147.96756076968,1147.96756076968
1260.54778525688,1147.96756216453,1147.96756216453,1147.96756216453
1260.61776665281,1147.96756354178,1147.96756354178,1147.96756354178
1260.68705635531,1147.96756490166,1147.96756490166,1147.96756490166
1260.75646165242,1147.96756624437,1147.96756624437,1147.96756624437
1260.82516477505,1147.96756757015,1147.96756757015,1147.96756757015
1260.89399642487,1147.9675688792,1147.9675688792,1147.9675688792
1260.96211539332,1147.96757017173,1147.96757017173,1147.96757017173
1261.0303758364,1147.96757144796,1147.96757144796,1147.96757144796
1261.09791307229,1147.96757270809,1147.96757270809,1147.96757270809
1261.16560473827,1147.96757395232,1147.96757395232,1147.96757395232
1261.23256265917,1147.96757518086,1147.96757518086,1147.96757518086
1261.29968796685,1147.9675763939,1147.9675763939,1147.9675763939
1261.36606898633,1147.96757759164,1147.96757759164,1147.96757759164
1261.43263034372,1147.96757877427,1147.96757877427,1147.96757877427
1261.49843687138,1147.96757994199,1147.96757994199,1147.96757994199
1261.56443667572,1147.96758109497,1147.96758109497,1147.96758109497
1261.62967111724,1147.96758223342,1147.96758223342,1147.96758223342
1261.6951117551,1147.9675833575,1147.9675833575,1147.9675833575
1261.75977651224,1147.96758446741,1147.96758446742,1147.96758446742
1261.82466035951,1147.96758556333,1147.96758556333,1147.96758556333
1261.88875783014,1147.96758664542,1147.96758664542,1147.96758664542
1261.95308725212,1147.96758771387,1147.96758771387,1147.96758771387
1262.01661983023,1147.96758876884,1147.96758876884,1147.96758876884
1262.08039718164,1147.96758981051,1147.96758981051,1147.96758981051
1262.14336725737,1147.96759083904,1147.96759083904,1147.96759083904
1262.2065948824,1147.9675918546,1147.9675918546,1147.9675918546
1262.26900484202,1147.96759285736,1147.96759285736,1147.96759285736
1262.33168507438,1147.96759384747,1147.96759384747,1147.96759384747
1262.39653100989,1147.9675948251,1147.9675948251,1147.9675948251
1262.4552037563,1147.96759579041,1147.96759579041,1147.96759579041
1262.52004703154,1147.96759674354,1147.96759674354,1147.96759674354
1262.57804090955,1147.96759768465,1147.96759768465,1147.96759768465
1262.6424162371,1147.9675986139,1147.9675986139,1147.9675986139
1262.6998090077,1147.96759953144,1147.96759953144,1147.96759953144
1262.76371110862,1147.9676004374,1147.9676004374,1147.9676004374
1262.8204966448,1147.96760133194,1147.96760133194,1147.96760133194
1262.88392399831,1147.96760221521,1147.96760221521,1147.96760221521
1262.9401029739,1147.96760308734,1147.96760308734,1147.96760308734
1263.00305622601,1147.96760394848,1147.96760394848,1147.96760394848
1263.05863079497,1147.96760479876,1147.96760479876,1147.96760479876
1263.12111140994,1147.96760563832,1147.96760563832,1147.96760563832
1263.17608416288,1147.9676064673,1147.9676064673,1147.9676064673
1263.23809383743,1147.96760728583,1147.96760728583,1147.96760728583
1263.29246750377,1147.96760809404,1147.96760809404,1147.96760809404
1263.35400797746,1147.96760889206,1147.96760889206,1147.96760889206
1263.40778534199,1147.96760968002,1147.96760968002,1147.96760968002
1263.46885833991,1147.96761045806,1147.96761045806,1147.96761045806
1263.52204222013,1147.96761122628,1147.96761122628,1147.96761122628
1263.58264943716,1147.96761198482,1147.96761198482,1147.96761198482
1263.63524267734,1147.9676127338,1147.9676127338,1147.9676127338
1263.69538577422,1147.96761347334,1147.96761347334,1147.96761347334
1263.74739124348,1147.96761420356,1147.96761420356,1147.96761420356
1263.807071846,1147.96761492458,1147.96761492458,1147.96761492458
1263.85849243745,1147.9676156365,1147.9676156365,1147.9676156365
1263.91771213641,1147.96761633946,1147.96761633946,1147.96761633946
1263.96855076639,1147.96761703355,1147.96761703355,1147.96761703355
1264.02731111768,1147.9676177189,1147.9676177189,1147.9676177189
1264.0775707251,1147.96761839561,1147.96761839561,1147.96761839561
1264.13587324992,1147.96761906379,1147.96761906379,1147.96761906379
1264.18555679557,1147.96761972355,1147.96761972355,1147.96761972355
1264.24340298062,1147.967620375,1147.967620375,1147.967620375
1264.29251344661,1147.96762101823,1147.96762101823,1147.96762101823
1264.34990474435,1147.96762165336,1147.96762165336,1147.96762165336
1264.39844513348,1147.96762228049,1147.96762228049,1147.96762228049
1264.45538296245,1147.96762289971,1147.96762289971,1147.96762289971
1264.50335629761,1147.96762351113,1147.96762351113,1147.96762351113
1264.55984204273,1147.96762411485,1147.96762411485,1147.96762411485
1264.60725136637,1147.96762471095,1147.96762471095,1147.96762471095
1264.66328637929,1147.96762529955,1147.96762529955,1147.96762529955
1264.71013475284,1147.96762588073,1147.96762588073,1147.96762588073
1264.76572035231,1147.96762645458,1147.96762645458,1147.96762645458
1264.81201085563,1147.9676270212,1147.9676270212,1147.9676270212
1264.86714832788,1147.96762758069,1147.96762758069,1147.96762758069
1264.91288405872,1147.96762813312,1147.96762813312,1147.96762813312
1264.96757465785,1147.96762867859,1147.96762867859,1147.96762867859
1265.01275873129,1147.96762921719,1147.96762921719,1147.96762921719
1265.06700367965,1147.967629749,1147.967629749,1147.967629749
1265.11163922755,1147.96763027411,1147.96763027411,1147.96763027411
1265.16543971622,1147.96763079261,1147.96763079261,1147.96763079261
1265.20952988667,1147.96763130457,1147.96763130457,1147.96763130457
1265.26288707578,1147.96763181008,1147.96763181008,1147.96763181008
1265.30643503258,1147.96763230922,1147.96763230922,1147.96763230922
1265.35935005181,1147.96763280207,1147.96763280207,1147.96763280207
1265.40235897385,1147.96763328871,1147.96763328871,1147.96763328871
1265.45483292284,1147.96763376922,1147.96763376922,1147.96763376922
1265.4973060036,1147.96763424368,1147.96763424368,1147.96763424368
1265.54933995237,1147.96763471216,1147.96763471216,1147.96763471216
1265.59128039932,1147.96763517473,1147.96763517474,1147.96763517474
1265.64287538873,1147.96763563148,1147.96763563148,1147.96763563148
1265.68428642281,1147.96763608248,1147.96763608248,1147.96763608248
1265.73544346497,1147.96763652779,1147.96763652779,1147.96763652779
1265.77632831995,1147.96763696749,1147.96763696749,1147.96763696749
1265.82704839869,1147.96763740165,1147.96763740165,1147.96763740165
1265.8674103207,1147.96763783034,1147.96763783034,1147.96763783034
1265.917694392,1147.96763825363,1147.96763825363,1147.96763825363
1265.95753663884,1147.96763867159,1147.96763867159,1147.96763867159
1266.00738563128,1147.96763908428,1147.96763908428,1147.96763908428
1266.04671147194,1147.96763949177,1147.96763949177,1147.96763949177
1266.09612628717,1147.96763989413,1147.96763989413,1147.96763989413
1266.13493900116,1147.96764029142,1147.96764029142,1147.96764029142
1266.18392051431,1147.9676406837,1147.9676406837,1147.9676406837
1266.22222339115,1147.96764107104,1147.96764107104,1147.96764107104
1266.27077245131,1147.96764145351,1147.96764145351,1147.96764145351
1266.3085687899,1147.96764183115,1147.96764183115,1147.96764183115
1266.35668622056,1147.96764220404,1147.96764220404,1147.96764220404
1266.3939793286,1147.96764257223,1147.96764257223,1147.96764257223
1266.4416659281,1147.96764293578,1147.96764293578,1147.96764293578
1266.47845912149,1147.96764329475,1147.96764329475,1147.96764329475
1266.52571566347,1147.96764364919,1147.96764364919,1147.96764364919
1266.56201226571,1147.96764399918,1147.96764399918,1147.96764399918
1266.60883949957,1147.96764434475,1147.96764434475,1147.96764434475
1266.64464284118,1147.96764468597,1147.96764468597,1147.96764468597
1266.69104149251,1147.96764502289,1147.96764502289,1147.96764502289
1266.72635491041,1147.96764535557,1147.96764535557,1147.96764535557
1266.77232568148,1147.96764568406,1147.96764568406,1147.96764568406
1266.8071525184,1147.96764600841,1147.96764600841,1147.96764600841
1266.85269608855,1147.96764632867,1147.96764632867,1147.96764632867
1266.88703969242,1147.9676466449,1147.9676466449,1147.9676466449
1266.93215671855,1147.96764695714,1147.96764695714,1147.96764695714
1266.96602044191,1147.96764726546,1147.96764726546,1147.96764726546
1267.0107115589,1147.96764756988,1147.96764756988,1147.96764756988
1267.04409875828,1147.96764787048,1147.96764787048,1147.96764787048
1267.08836457947,1147.96764816728,1147.96764816728,1147.96764816728
1267.12127861477,1147.96764846035,1147.96764846035,1147.96764846035
1267.16511973236,1147.96764874973,1147.96764874973,1147.96764874973
1267.1975639663,1147.96764903546,1147.96764903546,1147.96764903546
1267.23588602036,1147.96764931759,1147.96764931759,1147.96764931759
1267.27872133697,1147.96764959617,1147.96764959617,1147.96764959617
1267.31000275575,1147.96764987124,1147.96764987124,1147.96764987124
1267.34853638492,1147.96765014284,1147.96765014284,1147.96765014284
1267.3899772818,1147.96765041102,1147.96765041102,1147.96765041102
1267.42113203143,1147.96765067583,1147.96765067583,1147.96765067583
1267.4629491621,1147.96765094814,1147.96765094814,1147.96765094814
1267.49943664985,1147.96765121244,1147.96765121244,1147.96765121244
1267.53606481974,1147.96765147652,1147.96765147653,1147.96765147653
1267.57045010161,1147.96765171563,1147.96765171563,1147.96765171563
1267.60129829895,1147.9676519648,1147.9676519648,1147.9676519648
1267.64257880453,1147.96765220547,1147.96765220547,1147.96765220547
1267.67608333115,1147.96765245825,1147.96765245825,1147.96765245825
1267.71210927406,1147.9676527059,1147.9676527059,1147.9676527059
1267.74635445386,1147.9676529397,1147.9676529397,1147.9676529397
1267.78220033922,1147.96765317935,1147.96765317935,1147.96765317935
1267.81501194861,1147.96765340821,1147.96765340821,1147.96765340821
1267.8500407901,1147.96765364411,1147.96765364411,1147.96765364411
1267.88368370203,1147.96765386365,1147.96765386365,1147.96765386365
1267.9184475196,1147.96765409312,1147.96765409312,1147.96765409312
1267.95093483214,1147.96765430574,1147.96765430574,1147.96765430574
1267.985212532,1147.96765452796,1147.96765452796,1147.96765452796
1268.01553757051,1147.96765473149,1147.96765473149,1147.96765473149
1268.05082588556,1147.96765493603,1147.96765493603,1147.96765493603
1268.08070131069,1147.96765513339,1147.96765513339,1147.96765513339
1268.11622481313,1147.96765535671,1147.96765535671,1147.96765535671
1268.14823427811,1147.96765556025,1147.96765556025,1147.96765556025
1268.1803643176,1147.96765576311,1147.96765576311,1147.96765576311
1268.21169008251,1147.96765595773,1147.96765595773,1147.96765595773
1268.2435634766,1147.96765615889,1147.96765615889,1147.96765615889
1268.27403269737,1147.96765633941,1147.96765633941,1147.96765633941
1268.30463563692,1147.96765652248,1147.96765652248,1147.96765652248
1268.33656275979,1147.96765672378,1147.96765672378,1147.96765672378
1268.36702019998,1147.96765690437,1147.96765690437,1147.96765690437
1268.39722989491,1147.96765708057,1147.96765708057,1147.96765708057
1268.42775390243,1147.9676572651,1147.9676572651,1147.9676572651
1268.45753769623,1147.96765744131,1147.96765744131,1147.96765744131
1268.4871989103,1147.96765761095,1147.96765761095,1147.96765761095
1268.51759195853,1147.96765779413,1147.96765779413,1147.96765779413
1268.54733042874,1147.96765797023,1147.96765797023,1147.96765797023
1268.57640276225,1147.9676581367,1147.9676581367,1147.9676581367
1268.60500086946,1147.96765829735,1147.96765829735,1147.96765829735
1268.63441815799,1147.96765847038,1147.96765847038,1147.96765847038
1268.66335902279,1147.96765863874,1147.96765863874,1147.96765863874
1268.69220561332,1147.96765880388,1147.96765880388,1147.96765880388
1268.72054366204,1147.96765896542,1147.96765896542,1147.96765896542
1268.74842662079,1147.96765912192,1147.96765912192,1147.96765912192
1268.77559128108,1147.96765926733,1147.96765926733,1147.96765926733
1268.80299878122,1147.96765941825,1147.96765941825,1147.96765941825
1268.83017265679,1147.96765956515,1147.96765956515,1147.96765956515
1268.85737508118,1147.96765971244,1147.96765971244,1147.96765971244
1268.88439872893,1147.96765985777,1147.96765985777,1147.96765985777
1268.9112614407,1147.96766000207,1147.96766000207,1147.96766000207
1268.93793527175,1147.96766014476,1147.96766014476,1147.96766014476
1268.96441310918,1147.96766028601,1147.96766028601,1147.96766028601
1268.99069675025,1147.96766042566,1147.96766042566,1147.96766042566
1269.01677825291,1147.96766056374,1147.96766056374,1147.96766056374
1269.04266573883,1147.96766070021,1147.96766070021,1147.96766070021
1269.06835086902,1147.96766083507,1147.96766083507,1147.96766083507
1269.09384358081,1147.96766096831,1147.96766096831,1147.96766096831
1269.11913466291,1147.96766109993,1147.96766109993,1147.96766109993
1269.14423502503,1147.96766122994,1147.96766122994,1147.96766122994
1269.16913444517,1147.96766135835,1147.96766135835,1147.96766135835
1269.1938446997,1147.96766148518,1147.96766148518,1147.96766148518
1269.21835455541,1147.96766161042,1147.96766161042,1147.96766161042
1269.24267667659,1147.96766173411,1147.96766173411,1147.96766173411
1269.26679884082,1147.96766185625,1147.96766185625,1147.96766185625
1269.29073462712,1147.96766197687,1147.96766197687,1147.96766197687
1269.31447084106,1147.96766209597,1147.96766209597,1147.96766209597
1269.33802199131,1147.96766221358,1147.96766221358,1147.96766221358
1269.36137392315,1147.96766232971,1147.96766232971,1147.96766232971
1269.38454207961,1147.96766244438,1147.96766244438,1147.96766244438
1269.40751135525,1147.96766255761,1147.96766255761,1147.96766255761
1269.43029812519,1147.96766266942,1147.96766266942,1147.96766266942
1269.45288634321,1147.96766277982,1147.96766277982,1147.96766277982
1269.47529330935,1147.96766288883,1147.96766288883,1147.96766288883
1269.4975020482,1147.96766299647,1147.96766299647,1147.96766299647
1269.51953077379,1147.96766310275,1147.96766310275,1147.96766310275
1269.54136159528,1147.9676632077,1147.9676632077,1147.9676632077
1269.56301362661,1147.96766331132,1147.96766331132,1147.96766331132
1269.58446807766,1147.96766341364,1147.96766341364,1147.96766341364
1269.60574494538,1147.96766351467,1147.96766351467,1147.96766351467
1269.62682455891,1147.96766361443,1147.96766361443,1147.96766361443
1269.64772777873,1147.96766371293,1147.96766371293,1147.96766371293
1269.66843407415,1147.96766381019,1147.96766381019,1147.96766381019
1269.68896514727,1147.96766390623,1147.96766390623,1147.96766390623
1269.7092996307,1147.96766400105,1147.96766400105,1147.96766400105
1269.72946004404,1147.96766409469,1147.96766409469,1147.96766409469
1269.74942420847,1147.96766418714,1147.96766418714,1147.96766418714
1269.76921543482,1147.96766427843,1147.96766427843,1147.96766427843
1269.78881076013,1147.96766436857,1147.96766436857,1147.96766436857
1269.80823425823,1147.96766445757,1147.96766445757,1147.96766445757
1269.82746221125,1147.96766454545,1147.96766454545,1147.96766454545
1269.84651942585,1147.96766463223,1147.96766463223,1147.96766463223
1269.86538146028,1147.96766471791,1147.96766471791,1147.96766471791
1269.88407382218,1147.96766480252,1147.96766480252,1147.96766480252
1269.90257137861,1147.96766488605,1147.96766488605,1147.96766488605
1269.92090030465,1147.96766496854,1147.96766496854,1147.96766496854
1269.93903481046,1147.96766504999,1147.96766504999,1147.96766504999
1269.95700170355,1147.96766513041,1147.96766513041,1147.96766513041
1269.97477457289,1147.96766520982,1147.96766520982,1147.96766520982
1269.99238082197,1147.96766528823,1147.96766528823,1147.96766528823
1270.00979345566,1147.96766536565,1147.96766536565,1147.96766536565
1270.0270404357,1147.96766544209,1147.96766544209,1147.96766544209
1270.04409422119,1147.96766551757,1147.96766551757,1147.96766551757
1270.06098329318,1147.96766559211,1147.96766559211,1147.96766559211
1270.07767960445,1147.9676656657,1147.9676656657,1147.9676656657
1270.09421211536,1147.96766573837,1147.96766573837,1147.96766573837
1270.11055231286,1147.96766581012,1147.96766581012,1147.96766581012
1270.12672959562,1147.96766588097,1147.96766588097,1147.96766588097
1270.14271502618,1147.96766595092,1147.96766595092,1147.96766595092
1270.15853839965,1147.96766602,1147.96766602,1147.96766602
1270.1741703964,1147.9676660882,1147.9676660882,1147.9676660882
1270.18964116535,1147.96766615555,1147.96766615555,1147.96766615555
1270.20492104765,1147.96766622204,1147.96766622204,1147.96766622204
1270.22004050272,1147.9676662877,1147.9676662877,1147.9676662877
1270.23496957608,1147.96766635254,1147.96766635254,1147.96766635254
1270.24973899375,1147.96766641655,1147.96766641655,1147.96766641655
1270.26431854975,1147.96766647976,1147.96766647976,1147.96766647976
1270.27873919232,1147.96766654218,1147.96766654218,1147.96766654218
1270.29297050854,1147.9676666038,1147.9676666038,1147.9676666038
1270.30704362408,1147.96766666466,1147.96766666466,1147.96766666466
1270.32092796399,1147.96766672474,1147.96766672474,1147.96766672474
1270.33465804638,1147.96766678407,1147.96766678407,1147.96766678407
1270.34825258874,1147.96766684265,1147.96766684265,1147.96766684265
1270.3618174752,1147.96766690049,1147.96766690049,1147.96766690049
1270.37536215859,1147.96766695761,1147.96766695761,1147.96766695761
1270.38893703691,1147.96766701401,1147.96766701401,1147.96766701401
1270.40251618228,1147.96766706969,1147.96766706969,1147.96766706969
1270.41613207304,1147.96766712468,1147.96766712468,1147.96766712468
1270.42975065744,1147.96766717897,1147.96766717897,1147.96766717897
1270.44340245134,1147.96766723257,1147.96766723257,1147.96766723257
1270.45705197454,1147.96766728551,1147.96766728551,1147.96766728551
1270.47073099739,1147.96766733777,1147.96766733777,1147.96766733777
1270.48440374523,1147.96766738938,1147.96766738938,1147.96766738938
1270.49810355344,1147.96766744034,1147.96766744034,1147.96766744034
1270.5117942616,1147.96766749066,1147.96766749066,1147.96766749066
1270.5255105787,1147.96766754034,1147.96766754034,1147.96766754034
1270.53921573889,1147.96766758939,1147.96766758939,1147.96766758939
1270.55294565102,1147.96766763783,1147.96766763783,1147.96766763783
1270.56666279,1147.96766768566,1147.96766768566,1147.96766768566
1270.58040416701,1147.96766773289,1147.96766773289,1147.96766773289
1270.59413140687,1147.96766777952,1147.96766777952,1147.96766777952
1270.60788257771,1147.96766782556,1147.96766782556,1147.96766782556
1270.62161840005,1147.96766787103,1147.96766787103,1147.96766787103
1270.6353779817,1147.96766791592,1147.96766791592,1147.96766791592
1270.64912110345,1147.96766796025,1147.96766796025,1147.96766796025
1270.66288790954,1147.96766800402,1147.96766800402,1147.96766800402
1270.67663721483,1147.96766804723,1147.96766804723,1147.96766804723
1270.69041020377,1147.96766808991,1147.96766808991,1147.96766808991
1270.70416470374,1147.96766813204,1147.96766813204,1147.96766813204
1270.71794294686,1147.96766817365,1147.96766817365,1147.96766817365
1270.73170175393,1147.96766821473,1147.96766821473,1147.96766821473
1270.74548441429,1147.96766825529,1147.96766825529,1147.96766825529
1270.75924672438,1147.96766829534,1147.96766829534,1147.96766829534
1270.7730330416,1147.96766833489,1147.96766833489,1147.96766833489
1270.78679812112,1147.96766837394,1147.96766837394,1147.96766837394
1270.8005874,1147.9676684125,1147.9676684125,1147.9676684125
1270.81435457582,1147.96766845057,1147.96766845057,1147.96766845057
1270.8281461775,1147.96766848816,1147.96766848816,1147.96766848816
1270.84191482902,1147.96766852528,1147.96766852528,1147.96766852528
1270.85570816383,1147.96766856193,1147.96766856193,1147.96766856193
1270.86947771659,1147.96766859813,1147.96766859812,1147.96766859812
1270.8832722382,1147.96766863386,1147.96766863386,1147.96766863386
1270.89704215853,1147.96766866914,1147.96766866914,1147.96766866914
1270.91083735917,1147.96766870398,1147.96766870398,1147.96766870398
1270.9246071498,1147.96766873839,1147.96766873839,1147.96766873839
1270.93840255612,1147.96766877235,1147.96766877235,1147.96766877235
1270.95217175242,1147.96766880589,1147.96766880589,1147.96766880589
1270.96596692212,1147.96766883901,1147.96766883901,1147.96766883901
1270.97973508891,1147.96766887171,1147.96766887171,1147.96766887171
1270.99352960773,1147.967668904,1147.967668904,1147.967668904
1271.00729633657,1147.96766893589,1147.96766893588,1147.96766893588
1271.02108981577,1147.96766896737,1147.96766896737,1147.96766896737
1271.03485472256,1147.96766899845,1147.96766899845,1147.96766899845
1271.04864679671,1147.96766902914,1147.96766902914,1147.96766902914
1271.06240951967,1147.96766905945,1147.96766905945,1147.96766905945
1271.07619984472,1147.96766908937,1147.96766908937,1147.96766908937
1271.08996004253,1147.96766911892,1147.96766911892,1147.96766911892
1271.10374829412,1147.9676691481,1147.9676691481,1147.9676691481
1271.11750564437,1147.96766917691,1147.96766917691,1147.96766917691
1271.13129151631,1147.96766920535,1147.96766920535,1147.96766920535
1271.14504571407,1147.96766923344,1147.96766923344,1147.96766923344
1271.15882891701,1147.96766926117,1147.96766926117,1147.96766926117
1271.17257967353,1147.96766928856,1147.96766928856,1147.96766928856
1271.18635993378,1147.9676693156,1147.9676693156,1147.9676693156
1271.2001069754,1147.96766934229,1147.96766934229,1147.96766934229
1271.21388403379,1147.96766936866,1147.96766936866,1147.96766936866
1271.22762710088,1147.96766939469,1147.96766939469,1147.96766939469
1271.24140071186,1147.96766942039,1147.96766942039,1147.96766942039
